timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1735931231665,313,/submit/firefox-desktop/use-counters/1/8ce77d7b-4847-4906-a871-924b75d84be8-5,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 313 milliseconds, but should not have lasted longer than 200 milliseconds.",718,4180,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/use-counters/1/8ce77d7b-4847-4906-a871-924b75d84be8,313,0,0
1735931231626,355,/v1/tiles-81,204,No Content,Thread Group 1-3,,false,"The operation lasted too long: It took 355 milliseconds, but should not have lasted longer than 200 milliseconds.",138,283,6,6,https://contile.services.mozilla.com/v1/tiles,0,0,128
1735931231944,48,/public/img/Arrow-l.png-112,200,OK,Thread Group 1-2,bin,true,,956,467,6,6,https://cse.buet.ac.bd/public/img/Arrow-l.png,48,0,0
1735931231992,16,/public/img/Arrow-r.png-113,200,OK,Thread Group 1-2,bin,true,,950,467,6,6,https://cse.buet.ac.bd/public/img/Arrow-r.png,16,0,0
1735931231501,508,/moodle/lib/requirejs.php/1731384351/core/first.js-29,200,OK,Thread Group 1-4,text,false,"The operation lasted too long: It took 508 milliseconds, but should not have lasted longer than 200 milliseconds.",501770,464,6,6,https://cse.buet.ac.bd/moodle/lib/requirejs.php/1731384351/core/first.js,129,0,0
1735931232009,22,/public/img/program/pg-se.jpg-111,200,OK,Thread Group 1-2,bin,true,,66391,473,6,6,https://cse.buet.ac.bd/public/img/program/pg-se.jpg,12,0,0
1735931232010,30,/moodle/lib/javascript.php/1731384351/lib/jquery/jquery-3.6.1.min.js-30,200,OK,Thread Group 1-4,text,true,,31556,482,6,6,https://cse.buet.ac.bd/moodle/lib/javascript.php/1731384351/lib/jquery/jquery-3.6.1.min.js,23,0,0
1735931231673,412,/s/robotoslab/v34/BngMUXZYTXPIvIBgJJSb6ufN5qU.woff2-121,200,OK,Thread Group 1-1,text,false,"The operation lasted too long: It took 412 milliseconds, but should not have lasted longer than 200 milliseconds.",35145,491,6,6,https://fonts.gstatic.com/s/robotoslab/v34/BngMUXZYTXPIvIBgJJSb6ufN5qU.woff2,336,0,269
1735931232040,56,/moodle/lib/ajax/service-nologin.php-31,200,OK,Thread Group 1-4,text,true,,31924,783,6,6,https://cse.buet.ac.bd/moodle/lib/ajax/service-nologin.php?info=core_output_load_fontawesome_icon_system_map&cachekey=1731384351&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_output_load_fontawesome_icon_system_map%22%2C%22args%22%3A%7B%22themename%22%3A%22classic%22%7D%7D%5D,46,0,0
1735931232032,74,/public/img/service/Consultancy.jpg-114,200,OK,Thread Group 1-2,bin,true,,157553,479,6,6,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,9,0,0
1735931232097,20,/moodle/lib/ajax/service-nologin.php-32,200,OK,Thread Group 1-4,text,true,,544,1852,6,6,https://cse.buet.ac.bd/moodle/lib/ajax/service-nologin.php?info=6-method-calls&cachekey=1731384351&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22cancel%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A1%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22closebuttontitle%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A2%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22loading%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A3%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22savechanges%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A4%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showless%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A5%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showmore%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%5D,20,0,0
1735931232106,51,/public/img/program/pg-ai.jpg-110,200,OK,Thread Group 1-2,bin,true,,85383,473,6,6,https://cse.buet.ac.bd/public/img/program/pg-ai.jpg,19,0,0
1735931231982,178,/-82,400,Bad Request,Thread Group 1-3,text,false,,468,601,6,6,https://push.services.mozilla.com/,178,0,140
1735931232118,48,/moodle/login/index.php-33,200,OK,Thread Group 1-4,text,true,,6613,568,6,6,https://cse.buet.ac.bd/moodle/login/index.php,48,0,0
1735931232166,41,/moodle/lib/ajax/service-nologin.php-34,200,OK,Thread Group 1-4,text,true,,512,1737,6,6,https://cse.buet.ac.bd/moodle/lib/ajax/service-nologin.php?info=core_get_string%2Ccore_get_string%2Ccore_get_string%2Ccore_get_string%2Ccore_get_string&cachekey=1731384351&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22closebuttontitle%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A1%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22loading%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A2%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22savechanges%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A3%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showless%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A4%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showmore%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%5D,41,0,0
1735931232160,80,/home/-83,200,OK,Thread Group 1-3,text,true,,7928,905,6,6,https://cse.buet.ac.bd/home,42,0,0
1735931232160,42,/home/-83-0,301,Moved Permanently,Thread Group 1-3,text,true,,498,453,6,6,https://cse.buet.ac.bd/home/,42,0,0
1735931232202,38,/home/-83-1,200,OK,Thread Group 1-3,text,true,,7430,452,6,6,https://cse.buet.ac.bd/home,38,0,0
1735931232207,41,/canonical.html-35,200,OK,Thread Group 1-4,text,true,,298,303,6,6,http://detectportal.firefox.com/canonical.html,41,0,0
1735931232240,17,/public/js/color-modes.js-86,200,OK,Thread Group 1-3,text,true,,1213,401,6,6,https://cse.buet.ac.bd/public/js/color-modes.js,17,0,0
1735931231944,318,/submit/firefox-desktop/messaging-system/1/db9e1f91-b7c8-4226-b134-8e44a1478bdc-14,200,OK,Thread Group 1-5,text,false,"The operation lasted too long: It took 318 milliseconds, but should not have lasted longer than 200 milliseconds.",912,2250,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/db9e1f91-b7c8-4226-b134-8e44a1478bdc,318,0,0
1735931231978,299,/submit/firefox-desktop/newtab/1/c909862a-4e06-41cb-8785-1dfa07f17b63-6,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 299 milliseconds, but should not have lasted longer than 200 milliseconds.",857,1487,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/c909862a-4e06-41cb-8785-1dfa07f17b63,299,0,0
1735931232157,122,/public/img/service/Training.jpg-115,200,OK,Thread Group 1-2,bin,true,,199284,476,6,6,https://cse.buet.ac.bd/public/img/service/Training.jpg,44,0,0
1735931232258,21,/public/css/carousel.css-87,200,OK,Thread Group 1-3,text,true,,993,414,6,6,https://cse.buet.ac.bd/public/css/carousel.css,21,0,0
1735931232248,37,/success.txt-37,200,OK,Thread Group 1-4,text,true,,216,320,6,6,http://detectportal.firefox.com/success.txt?ipv6,37,0,0
1735931232279,57,/public/css/main.css-89,200,OK,Thread Group 1-3,text,true,,3675,410,6,6,https://cse.buet.ac.bd/public/css/main.css,57,0,0
1735931232285,52,/success.txt-36,200,OK,Thread Group 1-4,text,true,,216,320,6,6,http://detectportal.firefox.com/success.txt?ipv4,52,0,0
1735931232263,101,/-16,200,OK,Thread Group 1-5,text,true,,8001,588,6,6,https://cse.buet.ac.bd/,65,0,16
1735931232263,65,/-16-0,301,Moved Permanently,Thread Group 1-5,text,true,,571,294,6,6,http://cse.buet.ac.bd/,65,0,16
1735931232328,36,/-16-1,200,OK,Thread Group 1-5,text,true,,7430,294,6,6,https://cse.buet.ac.bd/,36,0,0
1735931232337,57,/moodle/login/index.php-38,200,OK,Thread Group 1-4,text,true,,8615,1446,7,7,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1735931232337,27,/moodle/login/index.php-38-0,303,See Other,Thread Group 1-4,text,true,,1933,782,7,7,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1735931232364,30,/moodle/login/index.php-38-1,200,OK,Thread Group 1-4,text,true,,6682,664,7,7,https://cse.buet.ac.bd/moodle/login/index.php,30,0,0
1735931232337,126,/public/css/bootstrap.min.css-88,200,OK,Thread Group 1-3,text,true,,31587,419,7,7,https://cse.buet.ac.bd/public/css/bootstrap.min.css,26,0,0
1735931232279,196,/public/img/aboutus/c22.jpg-107,200,OK,Thread Group 1-2,bin,true,,143526,471,7,7,https://cse.buet.ac.bd/public/img/aboutus/c22.jpg,56,0,0
1735931232395,90,/moodle/theme/image.php/classic/assign/1731384351/monologo-42,200,OK,Thread Group 1-4,text,true,,1113,558,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/assign/1731384351/monologo,90,0,0
1735931232365,133,/moodle/-15,200,OK,Thread Group 1-5,text,true,,12002,505,7,7,https://cse.buet.ac.bd/moodle/,133,0,0
1735931232486,28,/moodle/theme/image.php/classic/block_timeline/1731384351/activities-41,200,OK,Thread Group 1-4,text,true,,1162,568,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/block_timeline/1731384351/activities,28,0,0
1735931232464,50,/public/js/bootstrap.bundle.min.js-90,200,OK,Thread Group 1-3,text,true,,24152,395,7,7,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,25,0,0
1735931232499,22,/moodle/theme/yui_combo.php-19,200,OK,Thread Group 1-5,text,true,,601,513,7,7,https://cse.buet.ac.bd/moodle/theme/yui_combo.php?rollup%2F3.17.2%2Fyui-moodlesimple-min.css,22,0,0
1735931232278,294,/submit/firefox-desktop/baseline/1/b661e6aa-4469-4d20-a499-f22498fb816e-7,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 294 milliseconds, but should not have lasted longer than 200 milliseconds.",772,2279,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/b661e6aa-4469-4d20-a499-f22498fb816e,293,0,0
1735931232514,57,/moodle/pluginfile.php/3176/user/icon/classic/f2-43,200,OK,Thread Group 1-4,bin,true,,2272,558,7,7,https://cse.buet.ac.bd/moodle/pluginfile.php/3176/user/icon/classic/f2?rev=33833,57,0,0
1735931232522,50,/moodle/lib/javascript.php/1731384351/lib/javascript-static.js-23,200,OK,Thread Group 1-5,text,true,,7351,476,7,7,https://cse.buet.ac.bd/moodle/lib/javascript.php/1731384351/lib/javascript-static.js,49,0,0
1735931232572,44,/moodle/theme/yui_combo.php-24,200,OK,Thread Group 1-5,text,true,,600,483,7,7,https://cse.buet.ac.bd/moodle/theme/yui_combo.php?rollup%2F3.17.2%2Fyui-moodlesimple-min.js,44,0,0
1735931232572,44,/moodle/lib/ajax/service-nologin.php-44,200,OK,Thread Group 1-4,text,true,,481,1494,7,7,https://cse.buet.ac.bd/moodle/lib/ajax/service-nologin.php?info=core_get_string%2Ccore_get_string%2Ccore_get_string%2Ccore_get_string&cachekey=1731384351&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22loading%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A1%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22savechanges%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A2%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showless%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A3%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showmore%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%5D,44,0,0
1735931232514,125,/public/js/jquery-1.11.2.min.js-91,200,OK,Thread Group 1-3,text,true,,33635,392,7,7,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,58,0,0
1735931232617,49,/moodle/lib/javascript.php/1731384351/lib/requirejs/require.min.js-22,200,OK,Thread Group 1-5,text,true,,7201,480,7,7,https://cse.buet.ac.bd/moodle/lib/javascript.php/1731384351/lib/requirejs/require.min.js,49,0,0
1735931232640,66,/public/js/main.js-92,200,OK,Thread Group 1-3,text,true,,801,379,7,7,https://cse.buet.ac.bd/public/js/main.js,66,0,0
1735931232395,345,Moodle,200,OK,Thread Group 1-7,text,false,"The operation lasted too long: It took 345 milliseconds, but should not have lasted longer than 200 milliseconds.",85014,126,7,7,https://cse.buet.ac.bd/moodle/,221,0,122
1735931232617,189,/moodle/-45,200,OK,Thread Group 1-4,text,true,,12002,567,7,7,https://cse.buet.ac.bd/moodle/?redirect=0,186,0,0
1735931232666,145,/moodle/lib/javascript.php/1731384351/lib/polyfills/polyfill.js-21,200,OK,Thread Group 1-5,text,true,,61045,477,7,7,https://cse.buet.ac.bd/moodle/lib/javascript.php/1731384351/lib/polyfills/polyfill.js,59,0,0
1735931232807,30,/moodle/theme/image.php/classic/core/1731384351/u/f1-46,200,OK,Thread Group 1-4,bin,true,,1598,560,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/u/f1,30,0,0
1735931232572,269,/submit/firefox-desktop/dau-reporting/1/260da6e8-0eef-45a5-bfc0-80e2276679e7-8,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 269 milliseconds, but should not have lasted longer than 200 milliseconds.",745,2226,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/dau-reporting/1/260da6e8-0eef-45a5-bfc0-80e2276679e7,269,0,0
1735931232838,13,/moodle/theme/image.php/classic/core/1731384351/f/pdf-128-47,200,OK,Thread Group 1-4,bin,true,,10965,565,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/pdf-128,13,0,0
1735931232852,18,/moodle/theme/image.php/classic/assign/1731384351/monologo-49,200,OK,Thread Group 1-4,text,true,,1113,579,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/assign/1731384351/monologo?filtericon=1,18,0,0
1735931232740,141,Home,200,OK,Thread Group 1-7,text,true,,55623,247,7,7,https://cse.buet.ac.bd/home,63,0,0
1735931232740,63,Home-0,301,Moved Permanently,Thread Group 1-7,text,true,,498,124,7,7,https://cse.buet.ac.bd/home/,63,0,0
1735931232803,78,Home-1,200,OK,Thread Group 1-7,text,true,,55125,123,7,7,https://cse.buet.ac.bd/home,49,0,0
1735931232870,40,/moodle/pluginfile.php/5/user/icon/classic/f1-48,200,OK,Thread Group 1-4,bin,true,,4711,561,7,7,https://cse.buet.ac.bd/moodle/pluginfile.php/5/user/icon/classic/f1?rev=462,40,0,0
1735931232911,40,/moodle/lib/ajax/service-nologin.php-50,200,OK,Thread Group 1-4,text,true,,448,1280,7,7,https://cse.buet.ac.bd/moodle/lib/ajax/service-nologin.php?info=core_get_string%2Ccore_get_string%2Ccore_get_string&cachekey=1731384351&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22savechanges%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A1%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showless%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A2%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showmore%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%5D,40,0,0
1735931232882,114,Notice,200,OK,Thread Group 1-7,text,true,,24111,261,7,7,https://cse.buet.ac.bd/home/notice,33,0,0
1735931232882,33,Notice-0,301,Moved Permanently,Thread Group 1-7,text,true,,512,131,7,7,https://cse.buet.ac.bd/home/notice/,33,0,0
1735931232915,81,Notice-1,200,OK,Thread Group 1-7,text,true,,23599,130,7,7,https://cse.buet.ac.bd/home/notice,56,0,0
1735931232707,321,/submit/firefox-desktop/newtab/1/60e7caf9-3509-4202-ad30-4b26ea621489-85,200,OK,Thread Group 1-3,text,false,"The operation lasted too long: It took 321 milliseconds, but should not have lasted longer than 200 milliseconds.",758,3004,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/60e7caf9-3509-4202-ad30-4b26ea621489,321,0,0
1735931232951,122,/moodle/my/courses.php-51,200,OK,Thread Group 1-4,text,true,,8740,578,7,7,https://cse.buet.ac.bd/moodle/my/courses.php,122,0,0
1735931232812,284,/moodle/theme/styles.php/classic/1731384351_1/all-20,200,OK,Thread Group 1-5,text,false,"The operation lasted too long: It took 284 milliseconds, but should not have lasted longer than 200 milliseconds.",124157,492,7,7,https://cse.buet.ac.bd/moodle/theme/styles.php/classic/1731384351_1/all,50,0,0
1735931233074,23,/moodle/lib/ajax/service-nologin.php-52,200,OK,Thread Group 1-4,text,true,,409,1057,7,7,https://cse.buet.ac.bd/moodle/lib/ajax/service-nologin.php?info=core_get_string%2Ccore_get_string&cachekey=1731384351&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showless%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%2C%7B%22index%22%3A1%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showmore%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%5D,23,0,0
1735931232997,108,/canonical.html-1,200,OK,Thread Group 1-7,text,true,,298,303,7,7,http://detectportal.firefox.com/canonical.html,108,0,72
1735931233098,8,/moodle/theme/image.php/classic/theme/1731384351/favicon-25,200,OK,Thread Group 1-5,bin,true,,1640,553,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/theme/1731384351/favicon,8,0,0
1735931233105,53,/success.txt-2,200,OK,Thread Group 1-7,text,true,,216,320,7,7,http://detectportal.firefox.com/success.txt?ipv4,53,0,0
1735931232842,316,/submit/firefox-desktop/newtab/1/fe96a6cd-62c1-41f3-95c9-b92bbc534d37-9,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 316 milliseconds, but should not have lasted longer than 200 milliseconds.",759,2928,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/fe96a6cd-62c1-41f3-95c9-b92bbc534d37,316,0,0
1735931233107,51,/moodle/theme/image.php/classic/core/1731384351/moodlelogo_grayhat-27,200,OK,Thread Group 1-5,text,true,,1837,563,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/moodlelogo_grayhat,51,0,0
1735931233158,12,/moodle/theme/image.php/classic/forum/1731384351/monologo-26,200,OK,Thread Group 1-5,text,true,,1228,554,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/forum/1731384351/monologo,12,0,0
1735931233158,30,/success.txt-3,200,OK,Thread Group 1-7,text,true,,216,320,7,7,http://detectportal.firefox.com/success.txt?ipv6,30,0,0
1735931233098,123,/moodle/course/view.php-53,200,OK,Thread Group 1-4,text,true,,11421,1176,7,7,https://cse.buet.ac.bd/moodle/enrol/index.php?id=81,22,0,0
1735931233098,22,/moodle/course/view.php-53-0,303,See Other,Thread Group 1-4,text,true,,1945,588,7,7,https://cse.buet.ac.bd/moodle/course/view.php?id=81,22,0,0
1735931233120,101,/moodle/course/view.php-53-1,200,OK,Thread Group 1-4,text,true,,9476,588,7,7,https://cse.buet.ac.bd/moodle/enrol/index.php?id=81,100,0,0
1735931232086,1147,/web/assets/img/news/icpc20241.png-116,200,OK,Thread Group 1-1,bin,false,"The operation lasted too long: It took 1,147 milliseconds, but should not have lasted longer than 200 milliseconds.",1626026,478,7,7,https://cse.buet.ac.bd/web/assets/img/news/icpc20241.png,20,0,0
1735931233221,48,/moodle/theme/image.php/classic/folder/1731384351/monologo-58,200,OK,Thread Group 1-4,text,true,,1005,589,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/folder/1731384351/monologo?filtericon=1,48,0,0
1735931233029,242,/2.0.7/css/dataTables.dataTables.min.css-93,200,OK,Thread Group 1-3,text,false,"The operation lasted too long: It took 242 milliseconds, but should not have lasted longer than 200 milliseconds.",4267,429,7,7,https://cdn.datatables.net/2.0.7/css/dataTables.dataTables.min.css,242,0,143
1735931233270,16,/moodle/theme/image.php/classic/url/1731384351/monologo-55,200,OK,Thread Group 1-4,text,true,,1515,586,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/url/1731384351/monologo?filtericon=1,16,0,0
1735931233234,61,/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg-123,200,OK,Thread Group 1-1,bin,true,,66116,500,7,7,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg,37,0,0
1735931233287,14,/moodle/lib/javascript.php/1731384351/course/format/weeks/format.js-59,200,OK,Thread Group 1-4,text,true,,1170,502,7,7,https://cse.buet.ac.bd/moodle/lib/javascript.php/1731384351/course/format/weeks/format.js,14,0,0
1735931233301,10,/moodle/theme/image.php/classic/core/1731384351/f/pdf-24-57,200,OK,Thread Group 1-4,bin,true,,1793,574,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/pdf-24,10,0,0
1735931232476,841,/web/assets/img/news/VIP%20Cup%202023.jpg-117,200,OK,Thread Group 1-2,bin,false,"The operation lasted too long: It took 841 milliseconds, but should not have lasted longer than 200 milliseconds.",798119,485,7,7,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,11,0,0
1735931233295,34,/home/ra-125,200,OK,Thread Group 1-1,text,true,,5023,500,7,7,https://cse.buet.ac.bd/home/ra,34,0,0
1735931233312,17,/moodle/theme/image.php/classic/resource/1731384351/monologo-56,200,OK,Thread Group 1-4,text,true,,1002,591,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/resource/1731384351/monologo?filtericon=1,16,0,0
1735931233329,13,/moodle/theme/image.php/classic/forum/1731384351/monologo-54,200,OK,Thread Group 1-4,text,true,,1228,588,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/forum/1731384351/monologo?filtericon=1,13,0,0
1735931233329,61,/web/assets/img/news/PG_Seminar_(CSE-BUET):_Explori.jpg-124,200,OK,Thread Group 1-1,bin,true,,57970,499,7,7,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Explori.jpg,12,0,0
1735931233342,48,/moodle/lib/ajax/service-nologin.php-60,200,OK,Thread Group 1-4,text,true,,371,836,7,7,https://cse.buet.ac.bd/moodle/lib/ajax/service-nologin.php?info=core_get_string&cachekey=1731384351&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22showmore%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22core_form%22%2C%22lang%22%3A%22en%22%7D%7D%5D,48,0,0
1735931233158,258,/submit/firefox-desktop/events/1/fe4353e3-4836-4b4e-b013-f6f4875df564-10,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 258 milliseconds, but should not have lasted longer than 200 milliseconds.",900,10907,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/fe4353e3-4836-4b4e-b013-f6f4875df564,258,0,0
1735931233171,267,/submit/firefox-desktop/newtab/1/cb694194-1fff-4658-9e74-e04db851a706-18,200,OK,Thread Group 1-5,text,false,"The operation lasted too long: It took 267 milliseconds, but should not have lasted longer than 200 milliseconds.",741,3040,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/cb694194-1fff-4658-9e74-e04db851a706,267,0,0
1735931233390,83,/moodle/mod/forum/view.php-61,200,OK,Thread Group 1-4,text,true,,11420,1193,7,7,https://cse.buet.ac.bd/moodle/enrol/index.php?id=81,27,0,0
1735931233390,27,/moodle/mod/forum/view.php-61-0,303,See Other,Thread Group 1-4,text,true,,1945,598,7,7,https://cse.buet.ac.bd/moodle/mod/forum/view.php?id=90,27,0,0
1735931233417,56,/moodle/mod/forum/view.php-61-1,200,OK,Thread Group 1-4,text,true,,9475,595,7,7,https://cse.buet.ac.bd/moodle/enrol/index.php?id=81,56,0,0
1735931233272,229,/css2-94,200,OK,Thread Group 1-3,text,false,"The operation lasted too long: It took 229 milliseconds, but should not have lasted longer than 200 milliseconds.",1652,446,7,7,https://fonts.googleapis.com/css2?family=Roboto+Slab%3Awght%40100..900&display=swap,229,0,148
1735931233474,46,/moodle/theme/image.php/classic/resource/1731384351/monologo-65,200,OK,Thread Group 1-4,text,true,,1002,581,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/resource/1731384351/monologo,46,0,0
1735931233439,89,/moodle/theme/font.php/classic/core/1731384351/fontawesome-webfont.woff2-28,200,OK,Thread Group 1-5,text,true,,77637,578,7,7,https://cse.buet.ac.bd/moodle/theme/font.php/classic/core/1731384351/fontawesome-webfont.woff2?v=4.7.0,16,0,0
1735931233520,20,/moodle/pluginfile.php/2969/user/icon/classic/f1-63,200,OK,Thread Group 1-4,bin,true,,5650,577,7,7,https://cse.buet.ac.bd/moodle/pluginfile.php/2969/user/icon/classic/f1?rev=868,20,0,0
1735931233541,14,/moodle/theme/image.php/classic/url/1731384351/monologo-66,200,OK,Thread Group 1-4,text,true,,1515,576,7,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/url/1731384351/monologo,14,0,0
